0;10;0.00031057000160217285;1.776963472366333e-05;0.0011879727244377136;-0.8349391759417859;1.6298697307904956e-05;-1.360842089918677e-06
10;20;0.0005094259977340698;0.0003515109419822693;0.0023742541670799255;-0.8555041831281174;0.00015376468844466805;-1.3154633418180521e-05
20;30;0.00016295909881591797;1.12876296043396e-05;0.015416130423545837;-0.8945905454748708;0.0004105596268848702;-3.672827605648955e-05
30;40;-0.0017842650413513184;0.0011170431971549988;0.018121831119060516;-0.9129450506876133;0.00046006660839056213;-4.200155331168001e-05
40;50;-0.004942759871482849;0.004135757684707642;0.0206117182970047;-0.8310725365752256;0.0008175664432289975;-6.794570177931081e-05
50;60;-0.00788542628288269;0.0008361339569091797;0.029785901308059692;-0.916312086635374;0.0019263852095804225;-0.00017651700510541593
60;70;-0.014673754572868347;0.00043722987174987793;0.03747949004173279;0.006915302315981919;3.96508223080413e-18;2.7419742333738558e-21
70;80;-0.014903947710990906;5.647540092468262e-06;0.02387690544128418;-0.6889479290073788;0.0016319230095529708;-0.00011243099777310081
80;90;-0.01398073136806488;-0.0003122091293334961;0.01763775944709778;-0.450093172749626;0.005281069813588837;-0.00023769734679104758
90;100;-0.0173148512840271;-0.00032892823219299316;0.017995178699493408;-0.3882150286796955;0.007401264442759985;-0.00028732820879120784
100;110;-0.010771125555038452;0.0011572539806365967;0.008410334587097168;-0.24856930123043597;0.00801704150203166;-0.00019927904040954148
110;120;-0.005900003015995026;0.014250688254833221;0.0019199848175048828;0.44533522199314046;0.008664825420032048;0.0003858751951961779
120;130;-0.0035659223794937134;0.019968777894973755;-0.0029361844062805176;0.47956562001479963;0.00690552924822873;0.00033116544154571445
130;140;-0.010919131338596344;0.015255823731422424;0.0016341805458068848;0.2685774359021572;0.006379915035655723;0.00017135012215500342
140;150;-0.010615348815917969;0.013292565941810608;0.0005721151828765869;0.24626807831596786;0.007022346070808749;0.00017293796721277584
150;160;-0.009865209460258484;0.013614729046821594;-0.0015206634998321533;0.37555860436151833;0.00625546828087803;0.00023492949371942994
160;170;-0.006061382591724396;0.017498433589935303;-0.007980138063430786;0.7223685662807127;0.0062003695929855945;0.000447895209329553
170;180;-0.006632022559642792;0.02177649736404419;-0.014070674777030945;0.6442197899263163;0.005955489524820239;0.0003836644210588072
180;190;-0.007800459861755371;0.023748695850372314;-0.021644651889801025;0.6911004674599182;0.005615169527692404;0.00038806462854549086
190;200;-0.001490071415901184;0.017076820135116577;-0.02740253508090973;0.8307596368170174;0.003503367735200394;0.0002910456507331536
200;210;-0.0003460198640823364;0.009825646877288818;-0.0231693834066391;0.5270402012874312;0.003519858927530278;0.00018551071576689197
210;220;-0.00019310414791107178;0.0024646222591400146;-0.006900101900100708;0.7193805083879571;0.002139208791008844;0.00015389051076239294
220;230;-0.0015424415469169617;0.002676546573638916;-0.0060210078954696655;-0.37990444526867395;0.0001716312769582432;-6.5203485063575526e-06
230;240;0.0058448538184165955;0.0014019012451171875;-0.011741876602172852;0.5061086230345794;0.0006734215200327754;3.408244382256414e-05
240;250;-0.004591792821884155;0.005820572376251221;-0.010830923914909363;0.21907285740194815;0.0008546869459873886;1.8723871144160176e-05
250;260;0.0025252923369407654;0.0021549463272094727;-0.020469091832637787;0.6632460967098188;0.003270099904936604;0.00021688809978003521
260;270;-0.006074629724025726;0.004490554332733154;-0.028101950883865356;0.6316163950299218;0.003964486656694891;0.0002504034770245854
270;280;-0.008985523134469986;0.0034004151821136475;0.001435697078704834;0.8583213587782994;0.006843602852474177;0.0005874010499274682
280;290;-0.004778854548931122;0.0007353425025939941;-0.0072717443108558655;0.023198479702615238;0.00927284396351413;2.151158824731008e-05
290;300;0.00878988578915596;-0.0040059685707092285;-0.018503352999687195;-0.8605590656685258;0.007315006229802429;-0.0006294994926478223
300;310;0.02016441524028778;-0.018118441104888916;-0.0399884358048439;-0.15758612076414602;0.006141921690565073;-9.678816132533156e-05
310;320;0.027120672166347504;-0.035599857568740845;-0.03793073818087578;-0.4790653793421382;0.005483824962940995;-0.0002627110686117215
320;330;0.01644238829612732;-0.041047289967536926;-0.02729864791035652;-0.36985484401335667;0.004669318559804464;-0.00017269700875851513
330;340;0.012077108025550842;-0.04201321303844452;-0.01518237590789795;-0.18186173696951924;0.004004829448811323;-7.283252398275094e-05
340;350;0.0018730461597442627;-0.031770989298820496;-0.008109554648399353;-0.18904329063563297;0.001437843473675842;-2.718146616826503e-05
350;360;0.005660533905029297;-0.04343888908624649;-0.0011441633105278015;-0.500581061448695;0.00390500920224612;-0.00019547736514272844
360;370;0.005597800016403198;-0.025638282299041748;0.0057322196662425995;-0.42281169635717064;0.0034565263509864228;-0.00014614597699638305
370;380;0.007443338632583618;-0.007299989461898804;0.006777510046958923;-0.561684679693919;0.0008146280694497299;-4.575641062585472e-05
380;390;0.014986991882324219;-0.008778486400842667;0.01847275346517563;-0.43301642800519735;0.000803728908103487;-3.480278208714895e-05
390;400;0.015182629227638245;-0.0030205920338630676;0.023365946486592293;-0.35038082546260907;0.002138517003227024;-7.492953528565098e-05
400;410;0.017128780484199524;1.125037670135498e-06;0.03721519187092781;-0.07398415375319489;0.001844536259724767;-1.3646645424282019e-05
410;420;0.009500741958618164;0.0025856420397758484;0.041646672412753105;-0.2560586817020376;0.0018854173948814723;-4.8277749259143985e-05
420;430;0.000675201416015625;0.002451825886964798;0.027982331812381744;-0.10516320354973807;0.0021557488421158895;-2.2670545428554547e-05
430;440;-0.006452709436416626;0.003749661147594452;0.0399697870016098;-0.5993448622873181;0.002644566264455765;-0.00015850072035799277
440;450;-0.011165067553520203;0.004260443150997162;0.039095595479011536;0.33499504630518073;0.0008547498799841615;2.863369756246419e-05
450;460;-0.012224450707435608;0.00488368421792984;0.02439117431640625;-0.8266195210370793;0.004221615870390951;-0.00034896700887851006
460;470;-0.006945908069610596;0.0014403164386749268;0.0012517720460891724;-0.2465947162447033;0.001030711151589209;-2.541679239563924e-05
470;480;-0.001740485429763794;0.006425045430660248;-0.02846144139766693;0.7047726580475234;0.0009270930747872763;6.533898505752801e-05
480;490;-0.004342004656791687;0.0031914636492729187;-0.021484121680259705;-0.4716556172936355;0.0007781937562935949;-3.6703945649870846e-05
490;500;-0.004665568470954895;0.002192974090576172;-0.012252256274223328;-0.00825516306979468;0.002807718977595447;-2.3178178014207612e-06
500;510;-0.008373230695724487;0.005556412041187286;-0.01600642502307892;-0.20636666601101883;0.0052206200190623;-0.00010773619478442684
510;520;-0.004162609577178955;0.0008395835757255554;-0.025109723210334778;-0.2549836714861413;0.005848751533925212;-0.00014913361397304514
520;530;0.001331239938735962;-0.00045946985483169556;-0.018441051244735718;-0.3092004770400436;0.006998400673281198;-0.00021639088266959088
530;540;-0.002423331141471863;0.0004664212465286255;-0.022005736827850342;-0.33762852238248175;0.009179436399964673;-0.00030992395480240406
540;550;-0.011624976992607117;-0.000509798526763916;-0.034403569996356964;-0.19599483799105188;0.0075935758441734525;-0.00014883016673515408
550;560;-0.017643719911575317;-0.0007760152220726013;-0.03374679386615753;-0.1895574081242788;0.008275886902667617;-0.00015687556711993392
560;570;-0.007969558238983154;-0.0022125616669654846;-0.022338557988405228;-0.1907299529221449;0.009177877684700169;-0.00017504961787280678
570;580;-0.004725247621536255;-0.0004590451717376709;-0.016958024352788925;-0.32310462944307816;0.010551044300785975;-0.0003409091259042954
