0.00016353326195028828;0.0006866839912582513;-0.0007391265498743332;4.78415862685e-05;0.0101480962908;0.00942853120766
-0.0057418855988203045;0.0017749068891274155;-0.0003512418160736275;0.000243591794004;0.00522863728506;0.0265585978495
-0.013861877966891829;0.0013807810889449783;0.0013309974350139558;-0.000264839149737;-0.0225920824784;0.023443235744
-0.01637113271497754;0.0009557218457131849;0.0009212635771271988;-0.000138461859131;-0.016336782435;0.0169501510274
-0.005385367914783898;-0.0013077057580010722;0.0012916215422312666;0.000185111201664;-0.0191201167514;-0.0193617834511
-0.009727954086222991;0.0004847785578208112;-0.0014201794344620017;-0.00249422607031;0.0146053748282;0.00590257420006
-0.015475079161252774;0.0012351715299149326;-0.0004337851875753501;0.000183443864243;0.00757315010276;0.0216257633784
-0.007886154399349843;-0.0007342144715458045;0.0011903770501434097;5.03468732885e-05;-0.0183052286042;-0.0113034951146
-0.0040977908658744126;-0.0012463986788472832;0.00136184223459751;0.000161090917723;-0.0197811798159;-0.018112051207
-0.012619411075812905;0.00209051218589305;-0.00027210639261318614;0.000376789040611;0.00449189947629;0.0348949821187
-0.01390368321529066;0.001461029003461383;0.0002783546726793096;9.06631511503e-05;-0.00475814393444;0.0248821541282
-0.003250160179057831;-0.0006638344461785198;0.001059619166547121;3.72292058492e-05;-0.0152164652785;-0.00954094204764
-0.009310623634605778;0.002071121183367622;-0.00042152425119004744;0.000365489897574;0.00662347574743;0.0327593876457
0.000693254033237411;0.003403504877450933;-0.004003209665962265;0.0010701378352;0.0547470236547;0.0465637875111
0.0007074808460003615;0.004495418761453894;-0.0031956562216376994;0.00181688895716;0.0436093855068;0.061560060648
0.0007074808460003864;0.004524640474534096;-0.003154146018168963;0.00180797025281;0.0430413167219;0.0619583151076
0.0006459642921138077;0.0022336930091475526;-0.004843739550243142;0.000127533236923;0.0663526949719;0.0304946040991
0.0006459642921137938;0.0026481476313581914;-0.004630174015329919;0.000263375792174;0.0634365336754;0.0361773167604
-0.0009344018710449077;0.0011526265263988172;-0.0033359729913043645;-0.000167642173343;0.0466521154014;0.0160471490471
0.0004290922470217215;0.0023116320943781937;-0.001721350385141318;0.000349351419703;0.0235879556838;0.0316809893087
0.00026088358253360464;0.0022631561465678435;0.0002521568757638537;0.000185910139748;-0.00349296482622;0.0310728128465
-1.149862487519887e-05;0.0007085946442891289;0.0010820403555572289;-7.24482164779e-05;-0.014873955382;0.00974136415951
-0.004458814212842721;-0.0007709803784198416;0.001151767291681205;1.78182843385e-05;-0.0168230920157;-0.0112776900963
-0.0003247775739975492;-0.0009197818755394827;0.0018276574729110817;-1.69402738694e-05;-0.0251508666883;-0.0126889537651
-0.0006786215905535617;-0.0026562195235203673;0.00232903097174042;0.000398163598671;-0.032122942567;-0.0367052160371
-0.00034017169677266756;-0.00045363005607383655;0.0025547152744885004;-0.000206595420422;-0.035149007301;-0.00628034458783
-0.00027617296014499637;0.001035331466911149;0.003569971171069719;-0.000709812973147;-0.0491014380828;0.0142336090114
-0.006784190193422628;-0.00017511109338146091;0.002412156361473433;-0.000272079729342;-0.036425309682;-0.00268156440083
-0.0002574746462983193;0.0014098930439819662;0.003698867231583969;-0.000816217969811;-0.0508724260016;0.0193958778858
